15806

0.508820 29.654657 5.514739 -0.038933 -0.912218 -0.407851 0.007812 0.007812 0.007812
-0.530320 29.760057 5.368019 -0.468911 0.306408 0.828394 0.000000 0.000000 0.000000
-1.359280 30.064259 4.791200 -0.044131 -0.911079 -0.409862 0.000000 0.000000 0.000000
-1.499180 30.365658 4.126220 -0.474400 0.044285 -0.879195 0.554688 0.554688 0.554688
-1.059440 29.819798 3.878660 -0.400316 -0.620684 0.674165 0.000000 0.000000 0.000000
-0.106280 29.414358 4.077500 0.483401 -0.255840 -0.837179 0.000000 0.000000 0.000000
0.808660 29.410198 4.602200 -0.395116 -0.621825 0.676178 0.001953 0.001953 0.001953
1.142720 29.786417 5.149459 0.505878 0.065566 0.860110 0.636719 0.636719 0.636719
0.963720 31.523897 5.122280 0.212371 0.151535 0.965368 0.900391 0.900391 0.900391
0.061580 31.755877 4.969620 -0.293991 0.275762 0.915164 0.972656 0.972656 0.972656
-0.725860 31.894358 4.467900 -0.710843 0.353956 0.607797 0.900391 0.900391 0.900391
-0.937320 31.858198 3.911000 -0.486425 0.036745 -0.872949 0.736328 0.736328 0.736328
-0.448960 31.668598 3.625160 -0.189355 -0.071211 -0.979323 0.718750 0.718750 0.718750
0.453180 31.436617 3.777820 0.310749 -0.217279 -0.925324 0.732422 0.732422 0.732422
1.240620 31.298138 4.279560 0.733860 -0.273632 -0.621752 0.683594 0.683594 0.683594
1.452080 31.334297 4.836440 0.511684 0.051402 0.857635 0.816406 0.816406 0.816406
1.508980 33.586678 4.689340 0.498275 0.044388 0.865882 0.917969 0.917969 0.917969
0.676060 33.799397 4.539920 -0.289510 0.290599 0.911996 0.990234 0.990234 0.990234
-0.055880 33.929798 4.083240 -0.877102 0.345949 0.333183 0.933594 0.933594 0.933594
-0.258120 33.901497 3.586800 -0.476632 0.018238 -0.878914 0.843750 0.843750 0.843750
0.187860 33.731075 3.341420 -0.479350 0.021663 -0.877356 0.843750 0.843750 0.843750
1.020780 33.518356 3.490839 0.314858 -0.202139 -0.927364 0.820312 0.820312 0.820312
